player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
131303632,Mid,the Tormented,20,0.02711450023198815,0.005422900046397629
131303632,Mid,the Underdog,8,0.48997925870837816,0.039198340696670254
132851371,Core,of the Ant,17,0,0
132851371,Core,of the Bull,21,0.05197154380451763,0.010914024198948703
132851371,Core,of the Mule,24,0.008552060633278404,0.002052494551986817
132851371,Core,of the Octopus,10,0.8335189225088501,0.083351892250885
132851371,Core,of the Raven,23,0.009917861766905362,0.0022811082063882333
132851371,Core,the Accomplice,16,0.06966065676461813,0.011145705082338902
132851371,Core,the Decisive,21,0,0
132851371,Core,the Divine Thief,23,0.021505180873847007,0.004946191600984811
132851371,Core,the Even-Keeled,25,0,0
132851371,Core,the Flayed Twins Acolyte,5,0.023019357415861596,0.00115096787079308
132851371,Core,the Loquacious,16,0,0
